#{"t_start": 1713106215.168335, "env_id": null}
r,l,t
2234.446396,1428,7245.520926
373.228096,1428,7248.92508
849.793539,1428,7252.322119
1307.806323,1428,7255.772562
3102.799724,1428,7259.214351
2875.254747,1428,7262.700505
568.012795,1428,7266.184787
2031.724044,1428,7269.565561
3259.643451,1428,7272.986734
2854.960668,1428,7276.415509
3596.302994,1428,7279.89767
4093.856831,1428,7283.331884
3127.477402,1428,7286.812878
5483.923968,1428,7290.315743
1758.044704,1428,7293.742066
-500.845754,1428,7297.391255
2877.697178,1428,7300.820478
-231.238712,1428,7304.252896
3840.570893,1428,7307.681246
-379.506788,1428,7311.076611
3008.9581,1428,7314.526018
-293.099749,1428,7317.970594
1790.924127,1428,7321.406096
5204.916234,1428,7324.825828
2010.41478,1428,7328.229801
-450.90339,1428,7331.650126
-549.557506,1428,7335.056278
-24.887955,1428,7338.444135
-624.16147,1428,7341.846648
479.355344,1428,7345.339152
3604.267984,1428,7348.81056
-230.52423,1428,7352.19277
3679.338877,1428,7355.624365
1172.029326,1428,7359.047281
2584.603613,1428,7362.480832
-310.936597,1428,7365.912803
3276.739195,1428,7369.352343
3799.674885,1428,7372.779218
2109.568283,1428,7376.292562
2296.273187,1428,7379.733999
505.754601,1428,7383.119876
244.70263,1428,7386.531359
-11.008194,1428,7390.01779
3542.504063,1428,7393.470239
742.568595,1428,7396.852361
3980.288569,1428,7400.291029
3915.284678,1428,7403.696173
3169.214068,1428,7407.176734
1908.844493,1428,7410.668159
2830.24746,1428,7414.089689
1410.453499,1428,7417.583734
1082.831169,1428,7420.998745
1705.908405,1428,7424.415708
1070.472444,1428,7427.813211
705.488746,1428,7431.285071
462.113009,1428,7434.709656
-179.575252,1428,7438.291864
3205.588556,1428,7441.733358
2096.761136,1428,7445.152049
3.456621,1428,7448.57934
-674.556203,1428,7451.980752
-435.317204,1428,7455.385934
184.39251,1428,7458.770028
571.923345,1428,7462.191114
3047.830701,1428,7465.699248
-284.056563,1428,7469.075296
483.938278,1428,7472.520552
441.540142,1428,7475.910965
-3.586461,1428,7479.29211
-534.639732,1428,7482.6887
3674.076216,1428,7486.147761
-545.809001,1428,7489.54547
1903.184675,1428,7493.003252
15.860485,1428,7496.465673
-291.873584,1428,7499.903557
2442.452228,1428,7503.345409
-252.594721,1428,7506.719846
1474.085393,1428,7510.149157
719.974475,1428,7513.547031
897.903918,1428,7517.015371
1752.776982,1428,7520.441332
3165.280922,1428,7523.911976
2647.151682,1428,7527.523406
3351.628453,1428,7530.992936
4190.389877,1428,7534.431631
3348.77596,1428,7537.913289
-412.063497,1428,7541.281372
1361.370366,1428,7544.786809
3203.96443,1428,7548.230775
-276.182734,1428,7551.608157
3784.568456,1428,7555.014106
828.387403,1428,7558.424967
354.588915,1428,7561.837966
4836.407548,1428,7565.338414
975.954102,1428,7568.707694
1944.186815,1428,7572.144234
1461.439609,1428,7575.800206
3531.178151,1428,7579.233271
1287.581347,1428,7582.656925
491.529503,1428,7586.102647
-635.021984,1428,7589.472552
-105.919089,1428,7592.871769
-93.783923,1428,7596.277271
2980.188317,1428,7599.720281
701.975072,1428,7603.130453
-883.352576,1428,7606.533776
4528.267853,1428,7609.961352
2112.852824,1428,7613.387884
1076.239156,1428,7616.829215
1804.310074,1428,7620.257874
5314.836354,1428,7623.729126
1514.945328,1428,7627.193208
2152.102055,1428,7630.624512
1566.764907,1428,7634.056956
2237.978047,1428,7637.484626
2505.432703,1428,7640.951882
2642.416164,1428,7644.394923
-534.726864,1428,7647.805254
244.866199,1428,7651.209955
1961.52389,1428,7654.642706
1292.582153,1428,7658.064515
13.195795,1428,7661.472112
-532.833782,1428,7664.82914
-465.190062,1428,7668.196002
2608.410156,1428,7671.625969
-341.728909,1428,7675.019532
375.680507,1428,7678.410585
-301.374543,1428,7681.806112
-475.767032,1428,7685.210399
1890.316792,1428,7688.692716
647.061433,1428,7692.145489
3582.38646,1428,7695.586163
3574.003346,1428,7699.034479
463.044478,1428,7702.44074
3356.758604,1428,7705.908695
1851.181685,1428,7709.339135
1017.877476,1428,7712.928595
3782.196479,1428,7716.429984
-186.917404,1428,7719.860544
1972.988635,1428,7723.317184
1918.053962,1428,7726.721309
2221.081057,1428,7730.194895
1629.394958,1428,7733.655512
321.068155,1428,7737.069438
2717.794471,1428,7740.500067
-499.666756,1428,7743.920401
-599.294822,1428,7747.367063
219.125157,1428,7750.79503
-171.994145,1428,7754.220316
-660.346769,1428,7757.671964
1758.752376,1428,7761.099864
-370.646794,1428,7764.527057
-330.459823,1428,7767.924751
2677.462357,1428,7771.362008
-301.197937,1428,7774.760179
434.6933,1428,7778.158949
3679.065839,1428,7781.561826
-501.009244,1428,7784.963189
1898.673032,1428,7788.362281
2310.270467,1428,7791.779534
2551.804793,1428,7795.219533
700.621806,1428,7798.624584
100.764977,1428,7802.051085
2515.485487,1428,7805.501705
3280.642155,1428,7808.969213
2605.762434,1428,7812.402869
2448.902753,1428,7815.856312
-568.041508,1428,7819.248355
-93.902119,1428,7822.643401
1710.613772,1428,7826.091791
4729.661682,1428,7829.61741
3939.920397,1428,7833.051842
2576.55618,1428,7836.50201
316.123062,1428,7839.90401
426.345921,1428,7843.309916
2712.102117,1428,7846.816593
3180.941987,1428,7850.429757
3274.14358,1428,7853.920208
3190.282809,1428,7857.339802
3572.105572,1428,7860.779647
3831.477318,1428,7864.231112
2649.326314,1428,7867.655878
1791.962002,1428,7871.155285
1650.831616,1428,7874.591796
-38.102206,1428,7878.004402
1308.246269,1428,7881.421832
3833.624701,1428,7884.882196
3943.103768,1428,7888.314559
-517.067114,1428,7891.736296
-85.23137,1428,7895.127153
-269.259396,1428,7898.499483
1018.342855,1428,7901.880021
3557.180448,1428,7905.332636
1921.696256,1428,7908.778574
-343.823383,1428,7912.14923
1293.324675,1428,7915.519542
3447.120093,1428,7918.947243
2016.75084,1428,7922.392724
2356.775559,1428,7925.793409
2011.911449,1428,7929.219697
321.818512,1428,7932.728024
1728.010834,1428,7936.184818
1812.327706,1428,7939.601469
826.090261,1428,7942.98638
5917.376755,1428,7946.409703
-799.664509,1428,7949.816861
1422.587324,1428,7953.257385
-572.8509,1428,7956.681547
1835.472227,1428,7960.107744
2469.80599,1428,7963.544927
4140.991044,1428,7966.966072
2251.313842,1428,7970.42221
2515.90538,1428,7973.853791
-372.812734,1428,7977.242714
976.123326,1428,7980.67334
827.115469,1428,7984.071893
2575.604271,1428,7987.712329
847.469229,1428,7991.118578
21.673581,1428,7994.549006
1012.206785,1428,7997.951607
4052.870706,1428,8001.401453
2824.694373,1428,8004.839414
3950.079094,1428,8008.280586
4533.282549,1428,8011.706007
1694.063452,1428,8015.130966
3812.568497,1428,8018.568536
3190.685838,1428,8022.000645
3052.473271,1428,8025.467335
2817.80633,1428,8028.893219
2972.766572,1428,8032.413599
79.371308,1428,8035.810603
-617.062515,1428,8039.211242
-591.690164,1428,8042.607494
3244.576316,1428,8046.066809
33.62132,1428,8049.459005
264.855771,1428,8052.851521
4085.028166,1428,8056.243003
3227.566183,1428,8059.756099
1772.845697,1428,8063.274218
-560.765666,1428,8066.63922
-183.086107,1428,8070.064852
363.486363,1428,8073.516353
1008.15468,1428,8076.971589
-111.877968,1428,8080.417798
2871.178052,1428,8083.855528
686.9774,1428,8087.229908
-368.55519,1428,8090.61552
1098.478326,1428,8093.995648
1730.737921,1428,8097.425426
-166.305416,1428,8100.824656
2722.272021,1428,8104.266114
3505.950941,1428,8107.698786
4113.513284,1428,8111.13425
713.326708,1428,8114.5605
2704.575885,1428,8118.067757
-652.543326,1428,8121.479584
-272.400559,1428,8124.961993
5062.994906,1428,8128.514079
-530.306536,1428,8131.908923
-82.728183,1428,8135.302269
1823.745403,1428,8138.683563
3578.169361,1428,8142.116234
-85.359255,1428,8145.551486
795.85028,1428,8148.970717
686.264499,1428,8152.38451
373.266463,1428,8155.79284
3806.940445,1428,8159.219071
2032.490504,1428,8162.657836
3255.661103,1428,8166.164434
3324.039342,1428,8169.597717
4404.106252,1428,8173.044958
310.829458,1428,8176.498305
1116.904077,1428,8179.938071
3223.44902,1428,8183.438018
1820.72872,1428,8186.860219
-217.16913,1428,8190.232836
3667.744111,1428,8193.690635
3290.884884,1428,8197.161717
-454.806746,1428,8200.598404
4604.293784,1428,8204.042861
579.427451,1428,8207.477004
2820.851196,1428,8211.06894
3167.419363,1428,8214.511835
-242.747893,1428,8217.884701
5701.29615,1428,8221.343126
1401.744801,1428,8224.739943
3126.646787,1428,8228.19488
3672.192134,1428,8231.62816
2200.517197,1428,8235.069144
1493.39923,1428,8238.482178
2553.305478,1428,8241.967876
-311.675612,1428,8245.348019
279.189559,1428,8248.745237
-141.971548,1428,8252.138016
4643.875308,1428,8255.542452
44.328309,1428,8259.019542
2606.187303,1428,8262.465913
1893.75944,1428,8266.120657
2200.888695,1428,8269.532235
2340.594608,1428,8272.97965
3505.500321,1428,8276.483987
3217.009125,1428,8279.907068
3715.044578,1428,8283.389131
2103.334385,1428,8286.803797
4664.541242,1428,8290.241742
21.244542,1428,8293.651969
-733.691072,1428,8297.053041
2325.935009,1428,8300.473001
3428.968662,1428,8303.904418
-1084.295946,1428,8307.317656
-298.402633,1428,8310.704247
683.653685,1428,8314.171781
602.443079,1428,8317.582195
1832.414938,1428,8321.04551
5639.725284,1428,8324.471837
574.659342,1428,8327.928488
2301.993904,1428,8331.384575
1530.587332,1428,8334.796042
3741.369502,1428,8338.221008
1890.653218,1428,8341.657034
-381.511973,1428,8345.058328
1599.565874,1428,8348.458608
-238.107295,1428,8351.904492
3954.414705,1428,8355.368635
57.322889,1428,8358.788445
199.230128,1428,8362.159201
691.877296,1428,8365.563866
232.221272,1428,8368.971344
1556.094722,1428,8372.41724
1510.011798,1428,8375.912635
2559.579889,1428,8379.368946
4087.946178,1428,8382.909955
-1257.043363,1428,8386.394425
2343.185516,1428,8389.822338
1243.636213,1428,8393.30516
3939.315684,1428,8396.76759
854.065187,1428,8400.187397
5040.61696,1428,8403.617659
-594.859575,1428,8407.185678
-35.023237,1428,8410.611868
4446.901149,1428,8414.025654
804.021818,1428,8417.488017
926.434594,1428,8420.897478
4021.241991,1428,8424.450906
-171.943857,1428,8427.849225
3255.535665,1428,8431.348582
263.567062,1428,8434.721642
4055.365757,1428,8438.204417
607.988283,1428,8441.625202
2942.18562,1428,8445.113803
-127.28875,1428,8448.576961
5544.487019,1428,8452.004477
516.113114,1428,8455.41165
-622.723587,1428,8458.855052
-359.62454,1428,8462.248045
2806.016811,1428,8465.721238
5060.323692,1428,8469.214433
3626.439739,1428,8472.645468
4802.561765,1428,8476.165428
733.084268,1428,8479.565105
2300.773096,1428,8482.962499
2049.977881,1428,8486.422807
-42.013749,1428,8489.823754
457.601581,1428,8493.236437
449.659927,1428,8496.652205
2169.65659,1428,8500.098999
3109.044156,1428,8503.543911
2474.883792,1428,8507.020656
4112.975289,1428,8510.433184
-325.390259,1428,8513.859576
329.618986,1428,8517.235236
1374.655791,1428,8520.666718
-239.161233,1428,8524.042195
2874.739937,1428,8527.487546
-420.846016,1428,8530.899145
-185.07379,1428,8534.301688
918.308214,1428,8537.723957
1279.415741,1428,8541.127868
264.556271,1428,8544.751007
637.928286,1428,8548.141371
3137.687258,1428,8551.568465
2055.97439,1428,8554.977504
799.357303,1428,8558.483168
-2.314869,1428,8561.906956
-308.339786,1428,8565.284065
923.699172,1428,8568.726317
-756.492491,1428,8572.119911
-76.041081,1428,8575.47837
1415.131217,1428,8578.927314
-637.387308,1428,8582.339643
4506.3223,1428,8585.876579
-151.521494,1428,8589.285407
2763.703959,1428,8592.712051
-115.646506,1428,8596.150333
3327.034289,1428,8599.583709
609.001073,1428,8603.041955
62.596889,1428,8606.501709
1785.21862,1428,8609.951255
-607.275073,1428,8613.380535
738.452081,1428,8616.804484
2679.167284,1428,8620.225488
1085.834405,1428,8623.679847
500.800414,1428,8627.119267
-308.736592,1428,8630.512109
-1199.198938,1428,8633.965175
1025.486222,1428,8637.387437
2445.123872,1428,8640.82325
2372.16368,1428,8644.260245
2670.306373,1428,8647.653145
-167.624343,1428,8651.020306
369.136704,1428,8654.428627
388.067469,1428,8657.816231
1487.175515,1428,8661.254918
763.481172,1428,8664.674127
2320.907948,1428,8668.068624
-717.522198,1428,8671.471505
2505.066209,1428,8674.943362
-575.042958,1428,8678.350557
7409.90215,1428,8682.054543
5654.394456,1428,8685.505275
1667.645766,1428,8688.928546
2849.429607,1428,8692.362329
-264.6574,1428,8695.771787
815.41326,1428,8699.16109
856.307441,1428,8702.567807
2914.092454,1428,8706.029885
1378.708761,1428,8709.471482
178.265233,1428,8712.888566
1673.043934,1428,8716.309018
1766.22044,1428,8719.755572
617.644633,1428,8723.140606
1963.061495,1428,8726.586175
3170.063522,1428,8730.025234
279.993912,1428,8733.422008
767.534477,1428,8736.818991
3353.713471,1428,8740.237276
544.676912,1428,8743.636615
3135.23694,1428,8747.07946
2357.878516,1428,8750.529874
2450.647758,1428,8753.95144
1786.321166,1428,8757.37332
145.150734,1428,8760.841214
3345.753311,1428,8764.306063
893.905388,1428,8767.786065
1732.348803,1428,8771.217784
4319.884124,1428,8774.728226
2003.13188,1428,8778.142076
957.572168,1428,8781.53149
3742.359396,1428,8784.972191
2688.845127,1428,8788.441314
2147.230544,1428,8791.889867
3027.733777,1428,8795.317342
2497.90074,1428,8798.767306
-251.659047,1428,8802.150173
2550.027558,1428,8805.698372
1645.002484,1428,8809.13886
905.105543,1428,8812.534498
95.95375,1428,8815.941304
1349.165578,1428,8819.359238
1479.190124,1428,8822.974789
3290.599675,1428,8826.416917
4547.752175,1428,8829.831725
1200.928242,1428,8833.267184
-270.992224,1428,8836.693281
1941.28045,1428,8840.109061
3438.320827,1428,8843.565028
379.568941,1428,8846.946806
807.236807,1428,8850.359944
2928.265155,1428,8853.812664
-185.532629,1428,8857.207795
1730.835372,1428,8860.614866
4668.015287,1428,8864.09694
2701.807869,1428,8867.605611
-122.242491,1428,8871.071879
734.073477,1428,8874.566838
1161.558643,1428,8877.947049
4354.771502,1428,8881.48207
-69.664118,1428,8884.883972
957.105764,1428,8888.292477
2276.143407,1428,8891.6953
3067.495927,1428,8895.186761
2759.040747,1428,8898.629644
2834.946708,1428,8902.137463
1721.46357,1428,8905.543866
1693.164875,1428,8908.986742
-225.913542,1428,8912.399903
4266.142851,1428,8915.836891
-375.999982,1428,8919.204676
3404.706824,1428,8922.681319
2099.26999,1428,8926.104917
-226.454968,1428,8929.54022
941.738609,1428,8932.989807
3335.937988,1428,8936.510196
-285.690046,1428,8939.887632
3893.551849,1428,8943.319285
1349.528548,1428,8946.723619
2247.500301,1428,8950.149624
1241.783446,1428,8953.623143
1558.101071,1428,8957.065142
-239.262868,1428,8960.444833
1130.52968,1428,8964.154469
2401.254774,1428,8967.57795
938.679692,1428,8970.966384
1846.286612,1428,8974.429415
237.871112,1428,8977.886786
-101.730182,1428,8981.305398
2654.752598,1428,8984.75457
36.016172,1428,8988.201341
3693.886399,1428,8991.648869
4399.11002,1428,8995.095063
82.464729,1428,8998.510023
3689.14447,1428,9001.925893
-485.164055,1428,9005.308102
1886.798541,1428,9008.746216
1971.204889,1428,9012.227134
648.92064,1428,9015.665994
-258.84362,1428,9019.151432
1090.24399,1428,9022.570379
886.085804,1428,9025.988363
2092.495584,1428,9029.412653
-513.591386,1428,9032.776992
1071.302975,1428,9036.180959
840.945223,1428,9039.566039
-605.093396,1428,9042.941157
2575.874104,1428,9046.421283
2042.523625,1428,9049.879991
2977.752356,1428,9053.310302
-180.583066,1428,9056.706585
3392.968278,1428,9060.14637
75.136632,1428,9063.588427
4020.37448,1428,9067.040833
3078.579714,1428,9070.543069
772.942069,1428,9073.963122
2220.222544,1428,9077.382166
-167.036159,1428,9080.766816
2525.745352,1428,9084.186336
3008.868665,1428,9087.624684
461.706427,1428,9091.032011
-324.813383,1428,9094.437433
259.2129,1428,9097.86975
3301.313696,1428,9101.483917
1657.663534,1428,9104.965396
2559.081257,1428,9108.39298
-342.7522,1428,9111.840958
5024.405758,1428,9115.265413
-163.341075,1428,9118.654253
2012.400609,1428,9122.057233
-62.634853,1428,9125.479928
1665.81265,1428,9128.901286
2369.918167,1428,9132.379908
2577.04562,1428,9135.780759
2507.726578,1428,9139.20589
2227.48493,1428,9142.679821
2497.965508,1428,9146.148611
1141.969544,1428,9149.596
1569.973839,1428,9153.005631
3852.854885,1428,9156.407831
782.287634,1428,9159.853684
2298.043718,1428,9163.314147
1543.912064,1428,9166.740756
3429.900831,1428,9170.215791
1540.437076,1428,9173.664901
2841.607136,1428,9177.047858
605.02418,1428,9180.466513
2857.208986,1428,9183.925276
782.870258,1428,9187.343685
762.823654,1428,9190.782059
3330.019801,1428,9194.215434
557.504284,1428,9197.65578
3482.187707,1428,9201.079627
3536.920492,1428,9204.512992
3625.867788,1428,9207.928323
2201.936545,1428,9211.412426
3663.001216,1428,9214.916383
-270.708556,1428,9218.324003
208.100829,1428,9221.759153
3862.261342,1428,9225.196597
1449.082591,1428,9228.628342
2749.089883,1428,9232.057025
1902.807338,1428,9235.508667
4584.905482,1428,9239.157834
-297.954304,1428,9242.564483
1005.88866,1428,9245.999785
4033.318297,1428,9249.483314
386.387707,1428,9252.892561
482.826093,1428,9256.331234
-188.337361,1428,9259.757887
3083.240241,1428,9263.238249
3879.076152,1428,9266.690736
1687.897756,1428,9270.07603
352.461798,1428,9273.465407
1207.777965,1428,9276.889806
2020.114502,1428,9280.3031
1318.780776,1428,9283.75231
3593.870601,1428,9287.186282
2777.833398,1428,9290.625244
-325.251119,1428,9294.077259
1828.361614,1428,9297.533437
3891.82761,1428,9300.973426
32.297693,1428,9304.384809
4936.381236,1428,9307.789047
1812.64059,1428,9311.203733
3742.828804,1428,9314.631103
3113.43341,1428,9318.197062
-95.950885,1428,9321.611141
1347.41599,1428,9325.019464
2578.053278,1428,9328.444123
741.138921,1428,9331.86732
3405.462166,1428,9335.336829
261.867717,1428,9338.736512
3706.560507,1428,9342.181499
1596.408085,1428,9345.60522
-678.0245,1428,9349.009581
357.891258,1428,9352.423245
3541.780693,1428,9355.950005
-179.892598,1428,9359.3849
-512.171835,1428,9362.795
2613.668553,1428,9366.251646
4070.88606,1428,9369.737192
466.795222,1428,9373.219685
-263.675194,1428,9376.84174
-123.242344,1428,9380.317261
4543.361266,1428,9383.725169
-204.388861,1428,9387.127666
-887.112236,1428,9390.49755
1077.483442,1428,9393.921151
-314.026929,1428,9397.297817
-954.771767,1428,9400.699517
3843.223894,1428,9404.141317
-1373.340987,1428,9407.548559
1360.771501,1428,9411.012541
1178.191871,1428,9414.453282
228.225254,1428,9417.856531
1136.960757,1428,9421.276456
-976.464489,1428,9424.785203
4364.882742,1428,9428.208685
2766.491642,1428,9431.606977
2980.238153,1428,9435.059046
4476.96085,1428,9438.488029
2693.767849,1428,9441.914452
275.988789,1428,9445.325004
-233.473377,1428,9448.754562
3246.767038,1428,9452.209352
-351.006958,1428,9455.618147
-507.069941,1428,9459.016903
3398.427588,1428,9462.452069
-178.821316,1428,9465.879352
4077.616285,1428,9469.301798
3077.949736,1428,9472.766052
-115.302761,1428,9476.164251
814.11598,1428,9479.607408
2500.8348,1428,9483.048941
1645.45585,1428,9486.46807
96.92124,1428,9489.861642
-417.006848,1428,9493.236399
488.989102,1428,9496.667456
904.549706,1428,9500.064042
373.889609,1428,9503.480988
-473.588247,1428,9506.875873
3045.162829,1428,9510.310855
1372.129844,1428,9513.735204
4894.751087,1428,9517.366338
2302.962871,1428,9520.811173
-307.63008,1428,9524.253028
3114.897165,1428,9527.715054
2714.858925,1428,9531.155459
71.044007,1428,9534.549606
2787.154207,1428,9538.01684
3881.523998,1428,9541.462672
2124.311265,1428,9544.906745
2413.879917,1428,9548.412399
151.88861,1428,9551.846693
805.913529,1428,9555.271953
2462.627222,1428,9558.689444
4028.034341,1428,9562.181316
-57.195792,1428,9565.579409
814.388011,1428,9569.034253
5250.575329,1428,9572.509561
3169.159475,1428,9575.944106
53.581377,1428,9579.349262
755.197651,1428,9582.758467
3015.321493,1428,9586.241127
1794.672737,1428,9589.726285
1039.172793,1428,9593.137732
-375.294548,1428,9596.550927
2025.510523,1428,9599.986764
2607.329553,1428,9603.463866
1402.238398,1428,9606.887278
2258.777217,1428,9610.336562
1349.178311,1428,9613.772949
384.912626,1428,9617.225195
-239.63813,1428,9620.612666
-411.865517,1428,9624.037333
4364.195643,1428,9627.500813
3013.22203,1428,9630.966582
724.623152,1428,9634.36772
3240.667187,1428,9637.792735
1336.561568,1428,9641.243971
-491.353313,1428,9644.643749
2079.111527,1428,9648.108539
1055.141168,1428,9651.520133
3068.028207,1428,9655.255248
1633.139223,1428,9658.678897
499.035789,1428,9662.061342
823.041362,1428,9665.488107
1517.484025,1428,9668.910452
3758.489573,1428,9672.359569
2389.649603,1428,9675.827978
2248.734172,1428,9679.272139
2499.475468,1428,9682.717808
4373.836837,1428,9686.181207
-476.155955,1428,9689.605563
-876.102764,1428,9693.009582
2467.790026,1428,9696.448545
2490.545983,1428,9699.877251
491.017245,1428,9703.269505
-944.936201,1428,9706.66391
2910.94565,1428,9710.084527
73.728571,1428,9713.46131
2716.862793,1428,9716.941735
521.052181,1428,9720.396527
1801.240826,1428,9723.816726
3548.44486,1428,9727.249601
2538.232645,1428,9730.777188
-17.052717,1428,9734.206807
1712.587933,1428,9737.622279
-14.957368,1428,9741.05685
3266.468985,1428,9744.475159
3231.530733,1428,9747.903237
-502.038843,1428,9751.289193
1267.028311,1428,9754.70889
3933.611905,1428,9758.139885
2772.824632,1428,9761.686903
1411.329707,1428,9765.099225
-63.959778,1428,9768.501335
-587.099959,1428,9771.892289
-122.900671,1428,9775.284999
5285.053847,1428,9778.703651
1277.35823,1428,9782.09431
-435.593162,1428,9785.529123
1955.395312,1428,9789.019313
1415.885731,1428,9792.59687
2956.689744,1428,9796.180305
-331.220638,1428,9799.618632
798.059802,1428,9803.086861
5310.2771,1428,9806.536446
4224.581946,1428,9810.017302
-144.273717,1428,9813.401369
75.215743,1428,9816.83816
4722.696477,1428,9820.332244
-273.334001,1428,9823.73057
3292.899115,1428,9827.161742
3638.555064,1428,9830.599564
1300.203331,1428,9834.04896
4533.413054,1428,9837.478876
2230.546943,1428,9840.936653
-44.851715,1428,9844.354385
2501.950611,1428,9847.772158
211.97607,1428,9851.208899
3180.588166,1428,9854.636885
-642.839954,1428,9858.022936
3372.997857,1428,9861.471668
3420.989543,1428,9864.953307
125.701952,1428,9868.380768
1879.613214,1428,9871.826882
1367.567074,1428,9875.272786
1375.890118,1428,9878.682161
1224.666608,1428,9882.093691
134.512544,1428,9885.501169
4517.629634,1428,9888.972227
3378.206342,1428,9892.410014
874.793406,1428,9895.854611
-333.874898,1428,9899.263858
99.662971,1428,9902.708848
2967.916427,1428,9906.192481
-285.052765,1428,9909.565978
1109.777146,1428,9912.999508
-511.024005,1428,9916.374063
5500.963878,1428,9919.813967
-5.231236,1428,9923.31995
-46.783791,1428,9926.717161
1634.088128,1428,9930.284288
4438.623458,1428,9933.769889
1927.537237,1428,9937.153519
1288.666935,1428,9940.552388
661.909083,1428,9943.943975
-188.364724,1428,9947.348163
3845.909543,1428,9950.787538
1424.499154,1428,9954.194699
2654.808171,1428,9957.63102
5664.909653,1428,9961.096286
1131.514567,1428,9964.493042
2372.357046,1428,9967.969583
2643.069182,1428,9971.434498
6063.52958,1428,9974.905811
-269.907151,1428,9978.330435
154.141413,1428,9981.757869
467.237639,1428,9985.164878
1195.559616,1428,9988.649513
-134.345189,1428,9992.058555
1368.930458,1428,9995.479583
4872.368361,1428,9998.977099
1915.767389,1428,10002.44153
3248.152346,1428,10005.900304
5044.652853,1428,10009.35947
2345.801,1428,10012.780381
2568.406052,1428,10016.18167
3793.964118,1428,10019.707018
760.758472,1428,10023.129706
230.099245,1428,10026.576006
240.696338,1428,10030.064292
-454.309708,1428,10033.511569
3976.693596,1428,10036.968351
185.960555,1428,10040.426651
2988.086423,1428,10043.853193
-156.425877,1428,10047.291479
2876.731111,1428,10050.758995
2707.786234,1428,10054.202027
1174.003217,1428,10057.647755
2293.467442,1428,10061.074945
398.610897,1428,10064.524644
915.569033,1428,10068.083941
1517.791662,1428,10071.522768
2508.144665,1428,10074.949239
339.610419,1428,10078.395224
-233.696025,1428,10081.803627
2833.22667,1428,10085.269758
778.343726,1428,10088.715306
1193.048743,1428,10092.197665
-374.09842,1428,10095.604558
295.070458,1428,10098.992746
-457.69817,1428,10102.409976
4100.463397,1428,10105.872862
1898.630072,1428,10109.353786
458.402741,1428,10112.761289
730.917022,1428,10116.195298
21.246263,1428,10119.62191
864.248103,1428,10123.021066
1770.492815,1428,10126.44064
1026.919881,1428,10129.905356
3381.519551,1428,10133.330169
4485.491868,1428,10136.778988
373.271028,1428,10140.167015
-223.073601,1428,10143.52281
123.724847,1428,10146.961534
947.880391,1428,10150.446068
3127.852607,1428,10153.87863
34.43809,1428,10157.281498
1346.720432,1428,10160.699138
4490.957099,1428,10164.148096
78.435951,1428,10167.594705
3443.885075,1428,10171.04254
-305.19439,1428,10174.442926
3723.134709,1428,10177.90572
2996.903693,1428,10181.354138
2785.010499,1428,10184.799957
938.815788,1428,10188.29135
508.892122,1428,10191.754096
4324.645831,1428,10195.19525
4060.674522,1428,10198.629085
715.957851,1428,10202.079097
-1106.641084,1428,10205.65065
3582.096825,1428,10209.135325
3353.519143,1428,10212.633421
2086.999505,1428,10216.114114
6169.325329,1428,10219.562427
-623.280817,1428,10222.967452
3357.907636,1428,10226.433306
-539.464736,1428,10229.858371
-1133.053048,1428,10233.271514
2901.666412,1428,10236.709796
-227.406803,1428,10240.162029
3350.541184,1428,10243.633981
42.264785,1428,10247.044859
3588.795095,1428,10250.511734
2659.279764,1428,10254.001678
1028.862245,1428,10257.413973
-513.434361,1428,10260.862709
2110.147395,1428,10264.354375
3535.632514,1428,10267.844353
623.347,1428,10271.288398
4879.564516,1428,10274.875668
3301.889433,1428,10278.387253
3486.712467,1428,10281.866066
2676.117326,1428,10285.291631
-274.686263,1428,10288.688352
-83.55794,1428,10292.110179
338.977917,1428,10295.571923
841.460277,1428,10298.990931
471.42838,1428,10302.417291
451.303922,1428,10305.842119
-282.956379,1428,10309.299688
3252.492358,1428,10312.813802
3456.669102,1428,10316.245364
459.090719,1428,10319.636069
94.963647,1428,10323.04509
2554.889317,1428,10326.461959
3297.02271,1428,10329.878488
516.528157,1428,10333.355018
1278.466463,1428,10336.760548
1280.980823,1428,10340.207455
1757.917158,1428,10343.63263
13.824657,1428,10347.210715
5448.960334,1428,10350.661308
-93.068616,1428,10354.148427
1356.086847,1428,10357.622414
-102.275719,1428,10361.101086
-187.006613,1428,10364.512001
744.708935,1428,10367.969285
46.592605,1428,10371.413999
-121.138818,1428,10374.824636
-412.822569,1428,10378.274271
1082.237605,1428,10381.714178
2859.382788,1428,10385.204692
229.117286,1428,10388.609564
6252.816312,1428,10392.119299
-150.564928,1428,10395.505447
3267.805648,1428,10398.95574
2590.114983,1428,10402.380196
4338.93904,1428,10405.820976
2736.4958,1428,10409.203101
2701.493139,1428,10412.619757
1779.503923,1428,10416.088109
1711.613119,1428,10419.538039
4971.331695,1428,10423.012115
4871.160865,1428,10426.4546
3120.920584,1428,10429.875001
4053.928158,1428,10433.360602
-177.242932,1428,10436.827801
6095.167406,1428,10440.241375
5500.910714,1428,10443.699592
5225.321958,1428,10447.143644
372.841961,1428,10450.53601
1282.409671,1428,10453.993077
-473.542162,1428,10457.430327
3518.455233,1428,10460.889044
477.017849,1428,10464.297797
-146.175366,1428,10467.711395
6172.726196,1428,10471.173837
1036.626971,1428,10474.582535
-375.578346,1428,10477.99663
2894.586539,1428,10481.435837
1245.73625,1428,10485.074421
